transaction_id,order_id,customer_id,product_id,timestamp,amount,payment_method,payment_status,failure_reason,processing_time,device_type
TXN-000567,ORD-00727,CUST-0277,PROD-PHN-003,2026-07-21 13:38:58,17499.0,Net Banking,FAILED,NETWORK_ERROR,8.36,Desktop
TXN-000568,ORD-00728,CUST-0100,PROD-LAP-006,2026-08-14 09:26:50,49990.0,Card,SUCCESS,NONE,7.2,Mobile
TXN-000569,ORD-00729,CUST-0102,PROD-LAP-003,2026-07-26 01:20:30,59990.0,Net Banking,SUCCESS,NONE,9.31,Desktop
TXN-000570,ORD-00730,CUST-0017,PROD-PHN-004,2026-08-23 07:04:23,71990.0,Net Banking,FAILED,TIMEOUT,9.49,Mobile
TXN-000571,ORD-00731,CUST-0204,PROD-LAP-006,2026-07-28 03:32:14,49990.0,Card,SUCCESS,NONE,3.45,Tablet
TXN-000572,ORD-00732,CUST-0218,PROD-AUD-007,2026-08-28 20:47:44,1499.0,Net Banking,SUCCESS,NONE,8.31,Mobile
TXN-000573,ORD-00733,CUST-0032,PROD-SHO-004,2026-06-09 07:06:10,3999.0,Net Banking,SUCCESS,NONE,10.59,Mobile
TXN-000574,ORD-00735,CUST-0240,PROD-LAP-002,2026-08-18 14:34:30,56990.0,Net Banking,SUCCESS,NONE,8.01,Mobile
TXN-000575,ORD-00737,CUST-0198,PROD-WAT-002,2026-07-31 07:32:05,4299.0,Net Banking,SUCCESS,NONE,4.92,Desktop
TXN-000576,ORD-00738,CUST-0210,PROD-PHN-001,2026-08-05 23:17:33,24999.0,Card,SUCCESS,NONE,3.12,Desktop
TXN-000577,ORD-00739,CUST-0249,PROD-SHO-004,2026-07-17 15:10:27,3999.0,UPI,FAILED,NETWORK_ERROR,3.6,Desktop
TXN-000578,ORD-00740,CUST-0084,PROD-WAT-003,2026-06-19 12:35:35,27900.0,UPI,SUCCESS,NONE,4.21,Desktop
TXN-000579,ORD-00741,CUST-0175,PROD-AUD-004,2026-08-07 00:49:01,1999.0,UPI,SUCCESS,NONE,3.74,Mobile
TXN-000580,ORD-00742,CUST-0086,PROD-SHO-004,2026-07-03 21:50:13,3999.0,Card,SUCCESS,NONE,5.63,Mobile
TXN-000581,ORD-00743,CUST-0011,PROD-AUD-010,2026-06-16 18:34:57,4699.0,UPI,SUCCESS,NONE,1.24,Desktop
TXN-000582,ORD-00744,CUST-0221,PROD-PHN-004,2026-07-22 09:55:14,71990.0,UPI,SUCCESS,NONE,1.98,Desktop
TXN-000583,ORD-00745,CUST-0150,PROD-ACC-003,2026-07-20 04:29:21,10999.0,UPI,SUCCESS,NONE,1.22,Mobile
TXN-000584,ORD-00746,CUST-0197,PROD-AUD-002,2026-07-01 00:03:00,3899.0,Card,SUCCESS,NONE,2.74,Desktop
TXN-000585,ORD-00747,CUST-0243,PROD-AUD-003,2026-08-06 10:14:43,4999.0,UPI,SUCCESS,NONE,3.11,Mobile
TXN-000586,ORD-00748,CUST-0243,PROD-PHN-005,2026-07-06 03:32:41,22999.0,UPI,SUCCESS,NONE,1.79,Mobile
TXN-000587,ORD-00749,CUST-0099,PROD-WAT-002,2026-08-02 07:56:32,4299.0,Card,FAILED,TIMEOUT,5.31,Mobile
TXN-000588,ORD-00751,CUST-0056,PROD-WAT-002,2026-07-03 01:24:24,4299.0,Net Banking,FAILED,TIMEOUT,11.74,Desktop
TXN-000589,ORD-00752,CUST-0297,PROD-AUD-007,2026-07-02 10:20:58,1499.0,UPI,SUCCESS,NONE,2.29,Desktop
TXN-000590,ORD-00753,CUST-0084,PROD-AUD-010,2026-06-24 08:58:30,4699.0,Card,SUCCESS,NONE,6.15,Mobile
TXN-000591,ORD-00754,CUST-0074,PROD-AUD-008,2026-06-12 12:17:07,7990.0,Card,SUCCESS,NONE,7.43,Tablet
TXN-000592,ORD-00755,CUST-0239,PROD-AUD-006,2026-08-02 02:42:38,4999.0,UPI,FAILED,NETWORK_ERROR,3.26,Mobile
TXN-000593,ORD-00756,CUST-0056,PROD-SHO-001,2026-07-28 15:01:58,3799.0,Card,FAILED,INSUFFICIENT_FUNDS,6.54,Mobile
TXN-000594,ORD-00757,CUST-0077,PROD-PHN-004,2026-08-11 19:07:39,71990.0,UPI,SUCCESS,NONE,2.73,Mobile
TXN-000595,ORD-00758,CUST-0144,PROD-AUD-001,2026-08-14 14:25:33,4799.0,Card,SUCCESS,NONE,4.57,Tablet
TXN-000596,ORD-00759,CUST-0292,PROD-SHO-003,2026-07-28 09:51:45,3299.0,UPI,SUCCESS,NONE,3.48,Mobile
TXN-000597,ORD-00760,CUST-0264,PROD-WAT-001,2026-06-10 14:04:10,3499.0,UPI,SUCCESS,NONE,1.22,Mobile
TXN-000598,ORD-00761,CUST-0299,PROD-LAP-004,2026-07-07 03:25:48,38990.0,Card,SUCCESS,NONE,6.66,Tablet
TXN-000599,ORD-00762,CUST-0073,PROD-WAT-003,2026-08-23 22:57:13,27900.0,Card,SUCCESS,NONE,6.49,Desktop
TXN-000600,ORD-00764,CUST-0217,PROD-ACC-001,2026-07-18 17:19:03,8995.0,UPI,SUCCESS,NONE,3.79,Mobile
TXN-000601,ORD-00766,CUST-0156,PROD-LAP-003,2026-07-24 14:11:19,59990.0,Card,SUCCESS,NONE,5.18,Mobile
TXN-000602,ORD-00767,CUST-0247,PROD-SHO-001,2026-08-09 13:18:54,3799.0,Net Banking,SUCCESS,NONE,4.68,Desktop
TXN-000603,ORD-00769,CUST-0098,PROD-AUD-006,2026-07-10 10:22:27,4999.0,Net Banking,SUCCESS,NONE,7.97,Mobile
TXN-000604,ORD-00770,CUST-0209,PROD-LAP-004,2026-08-26 22:38:57,38990.0,UPI,SUCCESS,NONE,3.54,Desktop
TXN-000605,ORD-00771,CUST-0055,PROD-AUD-010,2026-06-12 10:15:12,4699.0,UPI,SUCCESS,NONE,4.34,Mobile
TXN-000606,ORD-00773,CUST-0297,PROD-ACC-003,2026-07-10 07:59:08,10999.0,Card,SUCCESS,NONE,4.72,Desktop
TXN-000607,ORD-00774,CUST-0021,PROD-AUD-003,2026-07-20 20:41:12,4999.0,UPI,SUCCESS,NONE,2.8,Mobile
TXN-000608,ORD-00775,CUST-0113,PROD-ACC-003,2026-07-04 03:11:17,10999.0,UPI,FAILED,NETWORK_ERROR,3.91,Desktop
TXN-000609,ORD-00777,CUST-0220,PROD-AUD-010,2026-06-07 13:10:24,4699.0,Card,FAILED,BANK_DECLINED,2.52,Mobile
TXN-000610,ORD-00778,CUST-0181,PROD-PHN-001,2026-07-06 08:37:17,24999.0,UPI,SUCCESS,NONE,3.37,Mobile
TXN-000611,ORD-00779,CUST-0185,PROD-AUD-010,2026-07-30 01:48:43,4699.0,Card,SUCCESS,NONE,3.5,Mobile
TXN-000612,ORD-00780,CUST-0130,PROD-PHN-004,2026-07-25 16:17:33,71990.0,UPI,SUCCESS,NONE,1.69,Mobile
TXN-000613,ORD-00781,CUST-0198,PROD-SHO-003,2026-06-05 11:33:02,3299.0,Card,SUCCESS,NONE,5.21,Mobile
TXN-000614,ORD-00783,CUST-0093,PROD-LAP-001,2026-08-11 09:15:47,48990.0,Card,FAILED,INVALID_REQUEST,4.06,Mobile
TXN-000615,ORD-00785,CUST-0034,PROD-AUD-003,2026-07-19 16:53:36,4999.0,UPI,SUCCESS,NONE,1.48,Mobile
TXN-000616,ORD-00786,CUST-0074,PROD-PHN-002,2026-08-11 10:01:04,23999.0,Card,SUCCESS,NONE,6.0,Desktop
TXN-000617,ORD-00787,CUST-0118,PROD-WAT-003,2026-07-04 08:02:22,27900.0,UPI,SUCCESS,NONE,3.87,Desktop
TXN-000618,ORD-00788,CUST-0115,PROD-LAP-004,2026-09-01 14:14:33,38990.0,UPI,SUCCESS,NONE,3.88,Mobile
TXN-000619,ORD-00790,CUST-0020,PROD-LAP-001,2026-07-04 03:15:54,48990.0,Card,SUCCESS,NONE,3.66,Mobile
TXN-000620,ORD-00791,CUST-0268,PROD-WAT-002,2026-08-26 14:29:59,4299.0,UPI,SUCCESS,NONE,1.81,Mobile
TXN-000621,ORD-00792,CUST-0241,PROD-LAP-003,2026-07-06 01:43:11,59990.0,Net Banking,SUCCESS,NONE,4.31,Mobile
TXN-000622,ORD-00793,CUST-0169,PROD-SHO-003,2026-07-08 02:54:59,3299.0,Net Banking,SUCCESS,NONE,7.56,Mobile
TXN-000623,ORD-00795,CUST-0141,PROD-SHO-002,2026-08-22 09:02:10,3695.0,UPI,SUCCESS,NONE,1.43,Mobile
TXN-000624,ORD-00796,CUST-0200,PROD-WAT-004,2026-07-18 18:08:57,7999.0,UPI,FAILED,BANK_DECLINED,3.01,Mobile
TXN-000625,ORD-00797,CUST-0156,PROD-PHN-005,2026-06-10 09:55:50,22999.0,Net Banking,SUCCESS,NONE,12.0,Mobile
TXN-000626,ORD-00798,CUST-0128,PROD-SHO-003,2026-08-19 10:36:15,3299.0,Card,SUCCESS,NONE,5.85,Mobile
TXN-000627,ORD-00799,CUST-0198,PROD-PHN-001,2026-08-12 02:52:04,24999.0,UPI,SUCCESS,NONE,2.73,Mobile
TXN-000628,ORD-00800,CUST-0243,PROD-SHO-003,2026-08-22 19:27:09,3299.0,UPI,SUCCESS,NONE,3.17,Mobile
TXN-000629,ORD-00801,CUST-0275,PROD-PHN-002,2026-07-31 21:43:31,23999.0,UPI,SUCCESS,NONE,3.38,Mobile
TXN-000630,ORD-00803,CUST-0055,PROD-ACC-001,2026-07-30 09:17:14,8995.0,Card,SUCCESS,NONE,3.23,Mobile
TXN-000631,ORD-00804,CUST-0269,PROD-WAT-001,2026-07-25 13:54:56,3499.0,Card,FAILED,TIMEOUT,3.53,Mobile
TXN-000632,ORD-00805,CUST-0233,PROD-AUD-007,2026-07-29 08:50:25,1499.0,Card,SUCCESS,NONE,7.18,Desktop
TXN-000633,ORD-00806,CUST-0120,PROD-LAP-002,2026-08-31 20:22:45,56990.0,UPI,SUCCESS,NONE,4.46,Mobile
TXN-000634,ORD-00807,CUST-0255,PROD-SHO-004,2026-06-16 09:13:34,3999.0,UPI,SUCCESS,NONE,4.39,Desktop
TXN-000635,ORD-00808,CUST-0192,PROD-AUD-004,2026-07-28 08:57:54,1999.0,UPI,SUCCESS,NONE,4.06,Desktop
TXN-000636,ORD-00809,CUST-0260,PROD-SHO-001,2026-08-11 04:17:44,3799.0,Card,SUCCESS,NONE,4.53,Desktop
TXN-000637,ORD-00810,CUST-0216,PROD-AUD-004,2026-06-24 12:10:08,1999.0,UPI,FAILED,BANK_DECLINED,2.47,Mobile
TXN-000638,ORD-00811,CUST-0088,PROD-LAP-003,2026-06-18 23:28:07,59990.0,Net Banking,SUCCESS,NONE,4.12,Mobile
TXN-000639,ORD-00812,CUST-0172,PROD-PHN-002,2026-06-17 23:32:05,23999.0,UPI,SUCCESS,NONE,4.47,Mobile
TXN-000640,ORD-00813,CUST-0259,PROD-ACC-002,2026-08-05 08:32:03,7499.0,Net Banking,FAILED,NETWORK_ERROR,11.09,Desktop
TXN-000641,ORD-00814,CUST-0126,PROD-AUD-008,2026-06-21 10:57:29,7990.0,UPI,SUCCESS,NONE,2.47,Desktop
TXN-000642,ORD-00815,CUST-0082,PROD-AUD-010,2026-07-15 05:47:24,4699.0,Card,SUCCESS,NONE,3.68,Desktop
TXN-000643,ORD-00816,CUST-0193,PROD-ACC-003,2026-07-13 21:19:17,10999.0,Card,SUCCESS,NONE,2.69,Mobile
TXN-000644,ORD-00818,CUST-0169,PROD-AUD-001,2026-07-20 18:03:10,4799.0,UPI,SUCCESS,NONE,2.94,Desktop
TXN-000645,ORD-00819,CUST-0130,PROD-PHN-005,2026-08-15 20:58:59,22999.0,UPI,SUCCESS,NONE,4.14,Mobile
TXN-000646,ORD-00820,CUST-0198,PROD-WAT-004,2026-07-19 20:53:31,7999.0,Card,SUCCESS,NONE,5.92,Mobile
TXN-000647,ORD-00821,CUST-0076,PROD-LAP-001,2026-07-30 06:37:55,48990.0,UPI,SUCCESS,NONE,3.77,Mobile
TXN-000648,ORD-00822,CUST-0013,PROD-AUD-004,2026-07-23 18:35:29,1999.0,Card,FAILED,TIMEOUT,4.26,Mobile
TXN-000649,ORD-00824,CUST-0091,PROD-AUD-009,2026-08-10 11:35:11,2299.0,Card,SUCCESS,NONE,5.32,Desktop
TXN-000650,ORD-00825,CUST-0108,PROD-LAP-006,2026-07-19 22:32:38,49990.0,Card,SUCCESS,NONE,3.96,Mobile
TXN-000651,ORD-00826,CUST-0003,PROD-ACC-003,2026-06-06 15:36:32,10999.0,UPI,SUCCESS,NONE,4.01,Mobile
TXN-000652,ORD-00827,CUST-0193,PROD-WAT-001,2026-06-16 20:50:15,3499.0,UPI,SUCCESS,NONE,3.65,Mobile
TXN-000653,ORD-00828,CUST-0049,PROD-ACC-001,2026-08-31 08:45:36,8995.0,UPI,SUCCESS,NONE,3.87,Mobile
TXN-000654,ORD-00830,CUST-0224,PROD-AUD-010,2026-06-21 13:18:57,4699.0,Net Banking,SUCCESS,NONE,4.86,Mobile
TXN-000655,ORD-00832,CUST-0130,PROD-AUD-009,2026-07-22 03:38:35,2299.0,UPI,SUCCESS,NONE,3.38,Mobile
TXN-000656,ORD-00834,CUST-0114,PROD-WAT-002,2026-08-14 07:11:07,4299.0,UPI,SUCCESS,NONE,3.9,Mobile
TXN-000657,ORD-00835,CUST-0104,PROD-AUD-004,2026-07-19 01:13:59,1999.0,UPI,SUCCESS,NONE,3.68,Desktop
TXN-000658,ORD-00836,CUST-0279,PROD-AUD-008,2026-07-10 20:59:59,7990.0,UPI,SUCCESS,NONE,2.95,Mobile
TXN-000659,ORD-00837,CUST-0175,PROD-LAP-004,2026-07-02 00:56:04,38990.0,UPI,SUCCESS,NONE,4.37,Mobile
TXN-000660,ORD-00839,CUST-0208,PROD-WAT-001,2026-07-25 14:00:11,3499.0,Wallet,SUCCESS,NONE,3.57,Mobile
TXN-000661,ORD-00840,CUST-0201,PROD-AUD-005,2026-07-06 12:31:50,22990.0,Net Banking,SUCCESS,NONE,9.96,Mobile
TXN-000662,ORD-00841,CUST-0212,PROD-PHN-002,2026-08-08 13:32:32,23999.0,Card,SUCCESS,NONE,3.47,Mobile
TXN-000663,ORD-00842,CUST-0273,PROD-LAP-002,2026-08-10 00:27:54,56990.0,UPI,SUCCESS,NONE,1.23,Mobile
TXN-000664,ORD-00844,CUST-0081,PROD-PHN-004,2026-06-14 02:07:17,71990.0,UPI,SUCCESS,NONE,2.03,Desktop
TXN-000665,ORD-00846,CUST-0074,PROD-AUD-006,2026-07-31 16:26:35,4999.0,Net Banking,SUCCESS,NONE,10.51,Tablet
TXN-000666,ORD-00849,CUST-0157,PROD-LAP-003,2026-08-06 17:30:37,59990.0,Card,SUCCESS,NONE,3.42,Desktop
TXN-000667,ORD-00850,CUST-0148,PROD-ACC-001,2026-06-21 21:21:50,8995.0,UPI,FAILED,BANK_DECLINED,3.31,Tablet
TXN-000668,ORD-00851,CUST-0164,PROD-AUD-010,2026-08-17 16:44:12,4699.0,Net Banking,SUCCESS,NONE,7.3,Desktop
TXN-000669,ORD-00852,CUST-0101,PROD-PHN-002,2026-06-11 04:25:32,23999.0,UPI,SUCCESS,NONE,4.49,Mobile
TXN-000670,ORD-00853,CUST-0141,PROD-LAP-001,2026-08-21 21:57:47,48990.0,UPI,SUCCESS,NONE,4.26,Mobile
TXN-000671,ORD-00854,CUST-0211,PROD-PHN-001,2026-06-21 07:48:01,24999.0,UPI,SUCCESS,NONE,2.62,Mobile
TXN-000672,ORD-00855,CUST-0251,PROD-AUD-009,2026-06-14 07:34:47,2299.0,Card,SUCCESS,NONE,2.86,Mobile
TXN-000673,ORD-00856,CUST-0105,PROD-ACC-002,2026-06-28 07:55:54,7499.0,UPI,SUCCESS,NONE,3.35,Mobile
TXN-000674,ORD-00857,CUST-0049,PROD-PHN-002,2026-06-07 16:09:48,23999.0,UPI,SUCCESS,NONE,4.19,Desktop
TXN-000675,ORD-00858,CUST-0074,PROD-LAP-005,2026-07-24 00:55:45,94900.0,Card,SUCCESS,NONE,4.52,Mobile
TXN-000676,ORD-00859,CUST-0276,PROD-PHN-003,2026-08-21 20:44:22,17499.0,UPI,SUCCESS,NONE,4.35,Mobile
TXN-000677,ORD-00861,CUST-0197,PROD-AUD-010,2026-07-25 23:20:56,4699.0,UPI,SUCCESS,NONE,2.52,Desktop
TXN-000678,ORD-00863,CUST-0178,PROD-LAP-006,2026-07-25 21:46:10,49990.0,UPI,SUCCESS,NONE,3.71,Desktop
TXN-000679,ORD-00865,CUST-0127,PROD-PHN-004,2026-06-07 19:38:53,71990.0,Card,SUCCESS,NONE,4.45,Mobile
TXN-000680,ORD-00866,CUST-0115,PROD-LAP-002,2026-08-09 21:07:10,56990.0,UPI,SUCCESS,NONE,3.63,Mobile
TXN-000681,ORD-00870,CUST-0149,PROD-AUD-007,2026-07-26 11:34:39,1499.0,UPI,FAILED,TIMEOUT,3.88,Tablet
TXN-000682,ORD-00871,CUST-0225,PROD-AUD-006,2026-06-07 14:18:56,4999.0,UPI,SUCCESS,NONE,2.54,Desktop
TXN-000683,ORD-00872,CUST-0226,PROD-SHO-004,2026-08-06 11:34:50,3999.0,UPI,SUCCESS,NONE,4.09,Mobile
TXN-000684,ORD-00875,CUST-0050,PROD-ACC-001,2026-06-17 17:55:46,8995.0,UPI,SUCCESS,NONE,3.24,Desktop
TXN-000685,ORD-00877,CUST-0125,PROD-AUD-001,2026-06-20 17:22:09,4799.0,Net Banking,SUCCESS,NONE,4.99,Desktop
TXN-000686,ORD-00878,CUST-0122,PROD-SHO-002,2026-08-24 02:30:41,3695.0,Net Banking,FAILED,TIMEOUT,9.07,Mobile
TXN-000687,ORD-00879,CUST-0260,PROD-WAT-002,2026-06-10 03:03:25,4299.0,UPI,SUCCESS,NONE,4.44,Desktop
TXN-000688,ORD-00881,CUST-0050,PROD-PHN-003,2026-08-09 10:02:29,17499.0,UPI,SUCCESS,NONE,3.82,Desktop
TXN-000689,ORD-00884,CUST-0043,PROD-ACC-003,2026-06-17 17:06:20,10999.0,UPI,SUCCESS,NONE,1.74,Mobile
TXN-000690,ORD-00886,CUST-0230,PROD-PHN-003,2026-06-13 16:56:31,17499.0,Card,FAILED,BANK_DECLINED,3.29,Mobile
TXN-000691,ORD-00889,CUST-0221,PROD-PHN-005,2026-08-06 06:42:03,22999.0,UPI,SUCCESS,NONE,3.81,Desktop
TXN-000692,ORD-00891,CUST-0100,PROD-PHN-005,2026-08-05 02:54:07,22999.0,UPI,SUCCESS,NONE,1.78,Mobile
TXN-000693,ORD-00893,CUST-0043,PROD-SHO-003,2026-07-22 12:49:21,3299.0,UPI,SUCCESS,NONE,2.19,Desktop
TXN-000694,ORD-00895,CUST-0298,PROD-AUD-001,2026-06-15 09:48:47,4799.0,Wallet,FAILED,INSUFFICIENT_FUNDS,3.42,Mobile
TXN-000695,ORD-00896,CUST-0232,PROD-WAT-003,2026-07-19 01:42:06,27900.0,Card,SUCCESS,NONE,3.47,Mobile
TXN-000696,ORD-00897,CUST-0271,PROD-AUD-008,2026-08-09 12:44:01,7990.0,Net Banking,FAILED,TIMEOUT,5.63,Mobile
TXN-000697,ORD-00898,CUST-0078,PROD-WAT-001,2026-08-05 14:38:04,3499.0,UPI,SUCCESS,NONE,3.24,Mobile
TXN-000698,ORD-00901,CUST-0213,PROD-AUD-004,2026-07-26 04:08:27,1999.0,Card,FAILED,INVALID_REQUEST,3.08,Mobile
TXN-000699,ORD-00902,CUST-0059,PROD-LAP-001,2026-07-31 13:06:23,48990.0,UPI,SUCCESS,NONE,4.16,Desktop
TXN-000700,ORD-00903,CUST-0246,PROD-ACC-002,2026-06-14 16:37:41,7499.0,UPI,SUCCESS,NONE,4.07,Desktop
TXN-000701,ORD-00905,CUST-0151,PROD-LAP-001,2026-07-30 19:21:49,48990.0,Net Banking,SUCCESS,NONE,13.46,Mobile
TXN-000702,ORD-00906,CUST-0167,PROD-AUD-007,2026-07-11 14:32:42,1499.0,UPI,SUCCESS,NONE,2.38,Mobile
TXN-000703,ORD-00908,CUST-0224,PROD-SHO-003,2026-08-10 04:58:02,3299.0,UPI,SUCCESS,NONE,2.74,Mobile
TXN-000704,ORD-00909,CUST-0089,PROD-ACC-003,2026-08-16 19:43:10,10999.0,Net Banking,SUCCESS,NONE,12.05,Mobile
TXN-000705,ORD-00910,CUST-0044,PROD-AUD-004,2026-08-02 08:57:49,1999.0,Card,SUCCESS,NONE,3.65,Mobile
TXN-000706,ORD-00911,CUST-0099,PROD-LAP-006,2026-07-24 15:48:33,49990.0,Wallet,SUCCESS,NONE,3.34,Mobile
TXN-000707,ORD-00912,CUST-0145,PROD-AUD-009,2026-08-13 21:03:52,2299.0,Net Banking,SUCCESS,NONE,8.43,Mobile
TXN-000708,ORD-00913,CUST-0257,PROD-PHN-003,2026-07-31 10:55:40,17499.0,Net Banking,SUCCESS,NONE,8.26,Desktop
TXN-000709,ORD-00914,CUST-0115,PROD-AUD-004,2026-07-19 16:42:00,1999.0,UPI,SUCCESS,NONE,2.5,Mobile
TXN-000710,ORD-00915,CUST-0021,PROD-LAP-005,2026-08-10 15:19:13,94900.0,UPI,SUCCESS,NONE,3.04,Mobile
TXN-000711,ORD-00916,CUST-0067,PROD-AUD-006,2026-08-14 01:11:08,4999.0,UPI,FAILED,TIMEOUT,1.99,Mobile
TXN-000712,ORD-00917,CUST-0270,PROD-WAT-004,2026-07-20 13:58:31,7999.0,UPI,SUCCESS,NONE,3.08,Mobile
TXN-000713,ORD-00918,CUST-0257,PROD-LAP-005,2026-07-18 03:51:21,94900.0,UPI,SUCCESS,NONE,1.81,Desktop
TXN-000714,ORD-00919,CUST-0233,PROD-LAP-005,2026-08-03 20:34:31,94900.0,Card,FAILED,TIMEOUT,2.85,Desktop
TXN-000715,ORD-00921,CUST-0135,PROD-PHN-001,2026-07-15 08:25:27,24999.0,Card,SUCCESS,NONE,5.38,Mobile
TXN-000716,ORD-00923,CUST-0286,PROD-PHN-002,2026-08-28 12:31:22,23999.0,Wallet,SUCCESS,NONE,3.55,Mobile
TXN-000717,ORD-00925,CUST-0164,PROD-AUD-008,2026-07-09 11:53:18,7990.0,UPI,SUCCESS,NONE,3.34,Mobile
TXN-000718,ORD-00926,CUST-0156,PROD-AUD-004,2026-07-28 10:39:40,1999.0,UPI,SUCCESS,NONE,1.99,Tablet
TXN-000719,ORD-00927,CUST-0126,PROD-AUD-001,2026-07-20 10:58:14,4799.0,Card,SUCCESS,NONE,6.01,Desktop
TXN-000720,ORD-00929,CUST-0298,PROD-AUD-004,2026-07-08 05:52:39,1999.0,UPI,SUCCESS,NONE,1.38,Mobile
TXN-000721,ORD-00930,CUST-0008,PROD-SHO-001,2026-07-17 22:11:35,3799.0,UPI,SUCCESS,NONE,3.54,Mobile
TXN-000722,ORD-00931,CUST-0245,PROD-SHO-002,2026-07-25 17:38:35,3695.0,UPI,SUCCESS,NONE,3.42,Mobile
TXN-000723,ORD-00933,CUST-0023,PROD-AUD-001,2026-08-29 14:17:06,4799.0,UPI,FAILED,TIMEOUT,1.79,Mobile
TXN-000724,ORD-00935,CUST-0134,PROD-LAP-005,2026-06-14 21:02:10,94900.0,UPI,SUCCESS,NONE,2.92,Desktop
TXN-000725,ORD-00936,CUST-0024,PROD-AUD-001,2026-07-02 11:08:03,4799.0,Card,SUCCESS,NONE,4.87,Tablet
TXN-000726,ORD-00937,CUST-0072,PROD-AUD-001,2026-08-14 14:59:13,4799.0,UPI,SUCCESS,NONE,4.08,Mobile
TXN-000727,ORD-00938,CUST-0010,PROD-WAT-002,2026-07-24 10:48:12,4299.0,UPI,SUCCESS,NONE,3.33,Mobile
TXN-000728,ORD-00939,CUST-0246,PROD-ACC-001,2026-07-31 14:37:21,8995.0,UPI,SUCCESS,NONE,2.71,Mobile
TXN-000729,ORD-00940,CUST-0276,PROD-PHN-005,2026-08-30 05:08:54,22999.0,UPI,FAILED,TIMEOUT,2.8,Mobile
TXN-000730,ORD-00941,CUST-0017,PROD-AUD-008,2026-06-18 09:39:12,7990.0,UPI,SUCCESS,NONE,4.25,Mobile
TXN-000731,ORD-00943,CUST-0243,PROD-LAP-005,2026-06-21 00:37:00,94900.0,Card,SUCCESS,NONE,3.27,Mobile
TXN-000732,ORD-00944,CUST-0159,PROD-AUD-001,2026-06-07 23:53:23,4799.0,Card,SUCCESS,NONE,4.35,Mobile
TXN-000733,ORD-00946,CUST-0230,PROD-LAP-002,2026-07-04 18:31:56,56990.0,UPI,SUCCESS,NONE,4.42,Mobile
TXN-000734,ORD-00947,CUST-0110,PROD-WAT-003,2026-06-15 19:05:32,27900.0,UPI,SUCCESS,NONE,1.68,Mobile
TXN-000735,ORD-00949,CUST-0297,PROD-AUD-005,2026-08-14 16:49:04,22990.0,UPI,SUCCESS,NONE,2.18,Mobile
TXN-000736,ORD-00950,CUST-0276,PROD-AUD-009,2026-08-16 05:19:26,2299.0,Card,FAILED,INVALID_REQUEST,5.33,Mobile
TXN-000737,ORD-00951,CUST-0180,PROD-WAT-002,2026-07-06 21:11:30,4299.0,Card,SUCCESS,NONE,3.2,Desktop
TXN-000738,ORD-00953,CUST-0041,PROD-WAT-003,2026-08-02 22:55:49,27900.0,UPI,SUCCESS,NONE,1.38,Mobile
TXN-000739,ORD-00954,CUST-0171,PROD-WAT-004,2026-07-30 15:29:37,7999.0,Card,SUCCESS,NONE,3.48,Desktop
TXN-000740,ORD-00955,CUST-0115,PROD-AUD-001,2026-08-25 11:21:54,4799.0,Card,SUCCESS,NONE,5.06,Mobile
TXN-000741,ORD-00956,CUST-0119,PROD-WAT-002,2026-07-04 20:25:45,4299.0,UPI,SUCCESS,NONE,3.4,Mobile
TXN-000742,ORD-00957,CUST-0009,PROD-LAP-005,2026-08-12 12:18:59,94900.0,UPI,SUCCESS,NONE,2.14,Mobile
TXN-000743,ORD-00958,CUST-0081,PROD-AUD-007,2026-07-17 06:16:02,1499.0,UPI,FAILED,BANK_DECLINED,2.67,Desktop
TXN-000744,ORD-00960,CUST-0117,PROD-SHO-004,2026-08-13 16:21:52,3999.0,UPI,SUCCESS,NONE,1.66,Desktop
TXN-000745,ORD-00962,CUST-0035,PROD-AUD-005,2026-07-03 10:34:47,22990.0,Net Banking,FAILED,BANK_DECLINED,4.67,Tablet
TXN-000746,ORD-00964,CUST-0191,PROD-LAP-004,2026-08-05 00:31:33,38990.0,UPI,SUCCESS,NONE,3.54,Mobile
TXN-000747,ORD-00966,CUST-0120,PROD-SHO-001,2026-08-23 19:21:41,3799.0,Card,FAILED,TIMEOUT,6.63,Mobile
TXN-000748,ORD-00967,CUST-0118,PROD-AUD-004,2026-07-21 23:20:15,1999.0,UPI,SUCCESS,NONE,1.21,Mobile
TXN-000749,ORD-00968,CUST-0207,PROD-ACC-003,2026-08-05 04:36:06,10999.0,UPI,SUCCESS,NONE,4.15,Mobile
TXN-000750,ORD-00969,CUST-0272,PROD-PHN-003,2026-07-21 18:10:43,17499.0,Card,SUCCESS,NONE,6.32,Mobile
TXN-000751,ORD-00970,CUST-0204,PROD-AUD-008,2026-06-10 11:28:48,7990.0,UPI,SUCCESS,NONE,2.64,Mobile
TXN-000752,ORD-00971,CUST-0045,PROD-AUD-003,2026-08-09 14:17:33,4999.0,Card,SUCCESS,NONE,5.06,Mobile
TXN-000753,ORD-00972,CUST-0263,PROD-SHO-003,2026-08-25 01:38:43,3299.0,Card,SUCCESS,NONE,4.81,Mobile
TXN-000754,ORD-00974,CUST-0248,PROD-PHN-004,2026-06-30 11:22:04,71990.0,Card,SUCCESS,NONE,2.74,Tablet
TXN-000755,ORD-00975,CUST-0058,PROD-AUD-005,2026-08-05 00:51:11,22990.0,UPI,SUCCESS,NONE,1.8,Desktop
