order_id,customer_id,timestamp,amount,order_status,checkout_status,payment_status,items_json
ORD-01079,CUST-0216,2026-06-19 07:45:10,24999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-001"", ""product_name"": ""OnePlus Nord CE 4 5G 8GB/128GB"", ""price"": 24999.0, ""quantity"": 1}]"
ORD-01080,CUST-0022,2026-07-31 16:09:28,94900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-005"", ""product_name"": ""Apple MacBook Air M2 13.6-inch"", ""price"": 94900.0, ""quantity"": 1}]"
ORD-01081,CUST-0010,2026-06-29 07:25:41,23999.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-PHN-002"", ""product_name"": ""Redmi Note 13 Pro 5G 8GB/256GB"", ""price"": 23999.0, ""quantity"": 1}]"
ORD-01082,CUST-0076,2026-07-31 13:50:15,38990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-004"", ""product_name"": ""Acer Aspire Lite AMD Ryzen 5"", ""price"": 38990.0, ""quantity"": 1}]"
ORD-01083,CUST-0060,2026-08-28 02:08:12,94900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-005"", ""product_name"": ""Apple MacBook Air M2 13.6-inch"", ""price"": 94900.0, ""quantity"": 1}]"
ORD-01084,CUST-0276,2026-07-28 05:28:09,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01085,CUST-0220,2026-08-11 02:03:24,3899.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-002"", ""product_name"": ""SoundMax Over-Ear Wireless 50H"", ""price"": 3899.0, ""quantity"": 1}]"
ORD-01086,CUST-0148,2026-07-09 17:18:57,49990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01087,CUST-0292,2026-07-29 01:46:18,3999.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01088,CUST-0061,2026-08-12 18:25:14,3899.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-002"", ""product_name"": ""SoundMax Over-Ear Wireless 50H"", ""price"": 3899.0, ""quantity"": 1}]"
ORD-01089,CUST-0057,2026-06-25 19:05:07,3899.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-002"", ""product_name"": ""SoundMax Over-Ear Wireless 50H"", ""price"": 3899.0, ""quantity"": 1}]"
ORD-01090,CUST-0056,2026-07-21 23:29:42,4799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-001"", ""product_name"": ""SonicPulse Pro Wireless ANC Headphones"", ""price"": 4799.0, ""quantity"": 1}]"
ORD-01091,CUST-0156,2026-08-13 13:21:09,56990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-002"", ""product_name"": ""ASUS Vivobook 15 Ryzen 7 Thin & Light"", ""price"": 56990.0, ""quantity"": 1}]"
ORD-01092,CUST-0190,2026-06-29 10:02:13,3499.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-WAT-001"", ""product_name"": ""Noise ColorFit Pro 5 Max AMOLED"", ""price"": 3499.0, ""quantity"": 1}]"
ORD-01093,CUST-0011,2026-07-17 18:51:06,8995.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01094,CUST-0059,2026-06-16 22:23:23,4999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-006"", ""product_name"": ""JBL Tune 760NC Lightweight ANC"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01095,CUST-0007,2026-07-15 02:20:21,38990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-004"", ""product_name"": ""Acer Aspire Lite AMD Ryzen 5"", ""price"": 38990.0, ""quantity"": 1}]"
ORD-01096,CUST-0232,2026-06-26 19:13:12,56990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-002"", ""product_name"": ""ASUS Vivobook 15 Ryzen 7 Thin & Light"", ""price"": 56990.0, ""quantity"": 1}]"
ORD-01097,CUST-0119,2026-08-11 21:24:30,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01098,CUST-0132,2026-07-12 07:42:36,22990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-005"", ""product_name"": ""Sony WH-1000XM4 Flagship ANC"", ""price"": 22990.0, ""quantity"": 1}]"
ORD-01099,CUST-0120,2026-06-20 11:49:03,3799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-001"", ""product_name"": ""Puma Velocity Nitro 2 Running Shoes"", ""price"": 3799.0, ""quantity"": 1}]"
ORD-01100,CUST-0075,2026-07-25 11:58:37,22990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-005"", ""product_name"": ""Sony WH-1000XM4 Flagship ANC"", ""price"": 22990.0, ""quantity"": 1}]"
ORD-01101,CUST-0204,2026-08-24 01:14:03,27900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-003"", ""product_name"": ""Apple Watch SE (2nd Gen) GPS 40mm"", ""price"": 27900.0, ""quantity"": 1}]"
ORD-01102,CUST-0040,2026-08-23 13:04:58,3999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01103,CUST-0069,2026-07-21 16:45:11,3799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-001"", ""product_name"": ""Puma Velocity Nitro 2 Running Shoes"", ""price"": 3799.0, ""quantity"": 1}]"
ORD-01104,CUST-0092,2026-06-09 04:01:00,94900.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-LAP-005"", ""product_name"": ""Apple MacBook Air M2 13.6-inch"", ""price"": 94900.0, ""quantity"": 1}]"
ORD-01105,CUST-0222,2026-06-09 07:09:02,2299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-009"", ""product_name"": ""OnePlus Bullets Wireless Z2 ANC"", ""price"": 2299.0, ""quantity"": 1}]"
ORD-01106,CUST-0282,2026-08-29 21:54:33,4799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-001"", ""product_name"": ""SonicPulse Pro Wireless ANC Headphones"", ""price"": 4799.0, ""quantity"": 1}]"
ORD-01107,CUST-0037,2026-07-21 20:44:47,8995.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01108,CUST-0008,2026-08-12 21:10:17,4699.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-010"", ""product_name"": ""Realme Buds Air 5 Pro ANC"", ""price"": 4699.0, ""quantity"": 1}]"
ORD-01109,CUST-0060,2026-06-20 08:09:20,8995.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01110,CUST-0273,2026-06-04 09:36:49,48990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-001"", ""product_name"": ""Lenovo IdeaPad Slim 3 15.6 Core i5"", ""price"": 48990.0, ""quantity"": 1}]"
ORD-01111,CUST-0018,2026-08-08 17:18:40,7990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-AUD-008"", ""product_name"": ""Sennheiser HD 450BT Wireless ANC"", ""price"": 7990.0, ""quantity"": 1}]"
ORD-01112,CUST-0025,2026-07-05 21:49:41,10999.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-ACC-003"", ""product_name"": ""Anker 737 Power Bank 24,000mAh 140W"", ""price"": 10999.0, ""quantity"": 1}]"
ORD-01113,CUST-0033,2026-08-09 03:34:22,49990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01114,CUST-0246,2026-07-05 09:53:56,3999.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01115,CUST-0282,2026-06-11 20:53:27,7499.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-002"", ""product_name"": ""Keychron K2 Wireless Mechanical Keyboard"", ""price"": 7499.0, ""quantity"": 1}]"
ORD-01116,CUST-0175,2026-08-06 21:15:56,17499.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-PHN-003"", ""product_name"": ""Samsung Galaxy M34 5G 8GB/128GB"", ""price"": 17499.0, ""quantity"": 1}]"
ORD-01117,CUST-0270,2026-06-08 06:10:15,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01118,CUST-0024,2026-08-20 09:13:21,10999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-003"", ""product_name"": ""Anker 737 Power Bank 24,000mAh 140W"", ""price"": 10999.0, ""quantity"": 1}]"
ORD-01119,CUST-0218,2026-06-09 09:24:21,4999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-003"", ""product_name"": ""AeroBeats Elite ANC Wireless"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01120,CUST-0081,2026-06-27 07:25:38,1499.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-007"", ""product_name"": ""boAt Airdopes 141 ANC TWS"", ""price"": 1499.0, ""quantity"": 1}]"
ORD-01121,CUST-0281,2026-08-18 16:20:57,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01122,CUST-0248,2026-08-20 18:41:57,3695.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-002"", ""product_name"": ""Nike Revolution 6 Next Nature Running Shoes"", ""price"": 3695.0, ""quantity"": 1}]"
ORD-01123,CUST-0164,2026-08-07 14:46:28,7499.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-ACC-002"", ""product_name"": ""Keychron K2 Wireless Mechanical Keyboard"", ""price"": 7499.0, ""quantity"": 1}]"
ORD-01124,CUST-0165,2026-07-09 16:14:11,17499.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-003"", ""product_name"": ""Samsung Galaxy M34 5G 8GB/128GB"", ""price"": 17499.0, ""quantity"": 1}]"
ORD-01125,CUST-0207,2026-07-15 01:49:33,59990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-LAP-003"", ""product_name"": ""HP Pavilion 14 13th Gen Intel i5"", ""price"": 59990.0, ""quantity"": 1}]"
ORD-01126,CUST-0275,2026-07-15 00:34:51,59990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-003"", ""product_name"": ""HP Pavilion 14 13th Gen Intel i5"", ""price"": 59990.0, ""quantity"": 1}]"
ORD-01127,CUST-0282,2026-07-07 04:19:23,4699.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-AUD-010"", ""product_name"": ""Realme Buds Air 5 Pro ANC"", ""price"": 4699.0, ""quantity"": 1}]"
ORD-01128,CUST-0112,2026-07-02 05:23:13,49990.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01129,CUST-0139,2026-08-30 15:55:04,24999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-001"", ""product_name"": ""OnePlus Nord CE 4 5G 8GB/128GB"", ""price"": 24999.0, ""quantity"": 1}]"
ORD-01130,CUST-0234,2026-09-01 01:28:07,71990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-PHN-004"", ""product_name"": ""Apple iPhone 15 128GB Black"", ""price"": 71990.0, ""quantity"": 1}]"
ORD-01131,CUST-0286,2026-06-14 10:48:04,4299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-002"", ""product_name"": ""Fire-Boltt Invincible Plus AMOLED Smartwatch"", ""price"": 4299.0, ""quantity"": 1}]"
ORD-01132,CUST-0056,2026-07-08 12:16:34,27900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-003"", ""product_name"": ""Apple Watch SE (2nd Gen) GPS 40mm"", ""price"": 27900.0, ""quantity"": 1}]"
ORD-01133,CUST-0208,2026-06-21 10:23:12,3499.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-001"", ""product_name"": ""Noise ColorFit Pro 5 Max AMOLED"", ""price"": 3499.0, ""quantity"": 1}]"
ORD-01134,CUST-0204,2026-07-04 11:32:52,3999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01135,CUST-0026,2026-09-01 03:21:21,4999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-003"", ""product_name"": ""AeroBeats Elite ANC Wireless"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01136,CUST-0145,2026-08-27 15:00:43,27900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-003"", ""product_name"": ""Apple Watch SE (2nd Gen) GPS 40mm"", ""price"": 27900.0, ""quantity"": 1}]"
ORD-01137,CUST-0062,2026-08-06 16:07:37,22999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-005"", ""product_name"": ""Motorola Edge 50 Fusion 5G"", ""price"": 22999.0, ""quantity"": 1}]"
ORD-01138,CUST-0192,2026-07-21 06:08:44,4999.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-AUD-006"", ""product_name"": ""JBL Tune 760NC Lightweight ANC"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01139,CUST-0092,2026-07-12 08:24:36,3999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01140,CUST-0075,2026-08-10 13:52:23,1499.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-007"", ""product_name"": ""boAt Airdopes 141 ANC TWS"", ""price"": 1499.0, ""quantity"": 1}]"
ORD-01141,CUST-0055,2026-07-16 07:27:38,24999.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-PHN-001"", ""product_name"": ""OnePlus Nord CE 4 5G 8GB/128GB"", ""price"": 24999.0, ""quantity"": 1}]"
ORD-01142,CUST-0116,2026-07-20 00:28:28,22990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-005"", ""product_name"": ""Sony WH-1000XM4 Flagship ANC"", ""price"": 22990.0, ""quantity"": 1}]"
ORD-01143,CUST-0207,2026-07-21 02:14:27,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01144,CUST-0282,2026-08-23 22:59:04,22990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-005"", ""product_name"": ""Sony WH-1000XM4 Flagship ANC"", ""price"": 22990.0, ""quantity"": 1}]"
ORD-01145,CUST-0067,2026-07-14 08:37:06,8995.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01146,CUST-0107,2026-07-21 07:56:57,94900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-005"", ""product_name"": ""Apple MacBook Air M2 13.6-inch"", ""price"": 94900.0, ""quantity"": 1}]"
ORD-01147,CUST-0050,2026-08-27 05:44:03,56990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-002"", ""product_name"": ""ASUS Vivobook 15 Ryzen 7 Thin & Light"", ""price"": 56990.0, ""quantity"": 1}]"
ORD-01148,CUST-0148,2026-06-10 03:59:25,3695.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-002"", ""product_name"": ""Nike Revolution 6 Next Nature Running Shoes"", ""price"": 3695.0, ""quantity"": 1}]"
ORD-01149,CUST-0178,2026-08-05 17:42:29,48990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-001"", ""product_name"": ""Lenovo IdeaPad Slim 3 15.6 Core i5"", ""price"": 48990.0, ""quantity"": 1}]"
ORD-01150,CUST-0263,2026-07-07 09:13:20,3695.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-SHO-002"", ""product_name"": ""Nike Revolution 6 Next Nature Running Shoes"", ""price"": 3695.0, ""quantity"": 1}]"
ORD-01151,CUST-0122,2026-08-06 18:49:24,38990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-004"", ""product_name"": ""Acer Aspire Lite AMD Ryzen 5"", ""price"": 38990.0, ""quantity"": 1}]"
ORD-01152,CUST-0135,2026-08-08 08:27:13,71990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-004"", ""product_name"": ""Apple iPhone 15 128GB Black"", ""price"": 71990.0, ""quantity"": 1}]"
ORD-01153,CUST-0093,2026-06-24 02:49:51,22990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-005"", ""product_name"": ""Sony WH-1000XM4 Flagship ANC"", ""price"": 22990.0, ""quantity"": 1}]"
ORD-01154,CUST-0196,2026-08-01 19:29:50,49990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01155,CUST-0207,2026-07-28 01:30:32,8995.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01156,CUST-0092,2026-06-05 18:14:50,4999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-006"", ""product_name"": ""JBL Tune 760NC Lightweight ANC"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01157,CUST-0086,2026-07-22 21:11:27,38990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-LAP-004"", ""product_name"": ""Acer Aspire Lite AMD Ryzen 5"", ""price"": 38990.0, ""quantity"": 1}]"
ORD-01158,CUST-0155,2026-06-10 04:21:05,3999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01159,CUST-0275,2026-07-07 01:00:46,3999.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01160,CUST-0237,2026-08-11 14:02:33,49990.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01161,CUST-0276,2026-07-16 12:12:36,23999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-PHN-002"", ""product_name"": ""Redmi Note 13 Pro 5G 8GB/256GB"", ""price"": 23999.0, ""quantity"": 1}]"
ORD-01162,CUST-0064,2026-08-02 04:36:03,27900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-003"", ""product_name"": ""Apple Watch SE (2nd Gen) GPS 40mm"", ""price"": 27900.0, ""quantity"": 1}]"
ORD-01163,CUST-0281,2026-08-04 03:50:03,22999.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-PHN-005"", ""product_name"": ""Motorola Edge 50 Fusion 5G"", ""price"": 22999.0, ""quantity"": 1}]"
ORD-01164,CUST-0263,2026-06-23 22:35:04,1999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-004"", ""product_name"": ""boAt Rockerz 550 Over-Ear"", ""price"": 1999.0, ""quantity"": 1}]"
ORD-01165,CUST-0180,2026-08-14 02:58:10,3799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-001"", ""product_name"": ""Puma Velocity Nitro 2 Running Shoes"", ""price"": 3799.0, ""quantity"": 1}]"
ORD-01166,CUST-0090,2026-06-23 14:26:18,4799.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-001"", ""product_name"": ""SonicPulse Pro Wireless ANC Headphones"", ""price"": 4799.0, ""quantity"": 1}]"
ORD-01167,CUST-0094,2026-07-07 03:20:00,4299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-002"", ""product_name"": ""Fire-Boltt Invincible Plus AMOLED Smartwatch"", ""price"": 4299.0, ""quantity"": 1}]"
ORD-01168,CUST-0203,2026-08-04 02:42:08,3695.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-002"", ""product_name"": ""Nike Revolution 6 Next Nature Running Shoes"", ""price"": 3695.0, ""quantity"": 1}]"
ORD-01169,CUST-0236,2026-08-20 20:15:23,4999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-006"", ""product_name"": ""JBL Tune 760NC Lightweight ANC"", ""price"": 4999.0, ""quantity"": 1}]"
ORD-01170,CUST-0296,2026-08-09 05:38:16,3299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-003"", ""product_name"": ""Adidas Duramo SL 2.0 Lightweight Running Shoes"", ""price"": 3299.0, ""quantity"": 1}]"
ORD-01171,CUST-0281,2026-06-10 18:08:09,27900.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-WAT-003"", ""product_name"": ""Apple Watch SE (2nd Gen) GPS 40mm"", ""price"": 27900.0, ""quantity"": 1}]"
ORD-01172,CUST-0215,2026-07-04 13:32:52,49990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01173,CUST-0049,2026-09-01 13:37:29,7999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-004"", ""product_name"": ""Amazfit GTS 4 Mini Smart Watch"", ""price"": 7999.0, ""quantity"": 1}]"
ORD-01174,CUST-0037,2026-08-07 02:45:14,49990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-006"", ""product_name"": ""Dell Inspiron 3520 Intel i5 12th Gen"", ""price"": 49990.0, ""quantity"": 1}]"
ORD-01175,CUST-0223,2026-08-27 19:30:38,4299.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-WAT-002"", ""product_name"": ""Fire-Boltt Invincible Plus AMOLED Smartwatch"", ""price"": 4299.0, ""quantity"": 1}]"
ORD-01176,CUST-0089,2026-07-25 05:50:37,59990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-003"", ""product_name"": ""HP Pavilion 14 13th Gen Intel i5"", ""price"": 59990.0, ""quantity"": 1}]"
ORD-01177,CUST-0299,2026-08-03 14:51:48,94900.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-005"", ""product_name"": ""Apple MacBook Air M2 13.6-inch"", ""price"": 94900.0, ""quantity"": 1}]"
ORD-01178,CUST-0153,2026-07-13 06:33:59,3899.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-AUD-002"", ""product_name"": ""SoundMax Over-Ear Wireless 50H"", ""price"": 3899.0, ""quantity"": 1}]"
ORD-01179,CUST-0252,2026-08-12 19:06:47,8995.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-001"", ""product_name"": ""Logitech MX Master 3S Wireless Mouse"", ""price"": 8995.0, ""quantity"": 1}]"
ORD-01180,CUST-0002,2026-07-27 13:45:15,48990.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-LAP-001"", ""product_name"": ""Lenovo IdeaPad Slim 3 15.6 Core i5"", ""price"": 48990.0, ""quantity"": 1}]"
ORD-01181,CUST-0162,2026-07-26 10:08:03,4299.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-WAT-002"", ""product_name"": ""Fire-Boltt Invincible Plus AMOLED Smartwatch"", ""price"": 4299.0, ""quantity"": 1}]"
ORD-01182,CUST-0128,2026-08-14 01:39:05,3899.0,ABANDONED,ABANDONED,PENDING,"[{""product_id"": ""PROD-AUD-002"", ""product_name"": ""SoundMax Over-Ear Wireless 50H"", ""price"": 3899.0, ""quantity"": 1}]"
ORD-01183,CUST-0144,2026-07-10 05:06:13,3695.0,CANCELLED,COMPLETED,FAILED,"[{""product_id"": ""PROD-SHO-002"", ""product_name"": ""Nike Revolution 6 Next Nature Running Shoes"", ""price"": 3695.0, ""quantity"": 1}]"
ORD-01184,CUST-0083,2026-07-02 22:17:58,3999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-SHO-004"", ""product_name"": ""Asics Gel-Contend 8 Running Shoes"", ""price"": 3999.0, ""quantity"": 1}]"
ORD-01185,CUST-0266,2026-07-30 11:12:42,10999.0,COMPLETED,COMPLETED,SUCCESS,"[{""product_id"": ""PROD-ACC-003"", ""product_name"": ""Anker 737 Power Bank 24,000mAh 140W"", ""price"": 10999.0, ""quantity"": 1}]"
